refset;algorithm;variation;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
Teslovich;SVM;normal;1000;76,0;79,0;59,67193042476187;0,4511438003797852;8,0;18,0;24,0;47,0;11,316455696202532;8,0;59,56159527857998;0,4465258705202895;2,0;12,0;25,0;47,0;11,367088607594937;8,0
Teslovich;SVM;normal;2000;89,0;92,0;61,84292889124544;0,501287210019558;8,0;15,0;30,0;41,0;18,66304347826087;12,5;62,26516144230627;0,5046948954613912;6,0;14,0;26,0;40,0;18,217391304347824;12,0
Teslovich;SVM;graphlet;100;22,0;22,0;75,23744911804614;0,6817182817182817;9,0;19,0;22,0;22,0;1,9545454545454546;2,0;72,93080054274084;0,658991008991009;8,0;19,0;21,0;22,0;2,090909090909091;2,0
Teslovich;SVM;graphlet;500;60,0;63,0;59,62827078396903;0,46021872141023373;11,0;23,0;33,0;50,0;6,920634920634921;5,0;61,92129629629629;0,479574873682089;10,0;22,0;38,0;53,0;6,603174603174603;5,0
Teslovich;SVM;graphlet;1000;76,0;79,0;63,38837171615319;0,48676682788796005;13,0;21,0;34,0;51,0;10,594936708860759;7,0;59,401905481633435;0,41683211585139124;2,0;12,0;32,0;46,0;11,848101265822784;7,0
Teslovich;SVM;graphlet;2000;89,0;92,0;61,57873806998939;0,47134234080976056;10,0;15,0;24,0;42,0;18,67391304347826;11,5;59,84279067713011;0,4335598974398217;2,0;11,0;18,0;36,0;19,684782608695652;12,0
Teslovich;SVM;autoencode;100;22,0;22,0;66,82496607869743;0,5169330669330668;8,0;18,0;20,0;22,0;2,5454545454545454;2,0;60,651289009497965;0,411988011988012;7,0;17,0;21,0;22,0;2,8181818181818183;2,5
Teslovich;SVM;autoencode;500;60,0;63,0;62,595225356060034;0,5060285257948764;11,0;27,0;32,0;52,0;6,5396825396825395;5,0;60,48026048026047;0,47271923135860267;8,0;22,0;34,0;52,0;6,682539682539683;5,0
Teslovich;SVM;autoencode;1000;76,0;79,0;65,31771611718314;0,5207160571148387;14,0;27,0;37,0;49,0;10,253164556962025;6,0;59,95654638201399;0,45449606436211853;4,0;19,0;35,0;46,0;12,0;6,0
Teslovich;SVM;autoencode;2000;89,0;92,0;64,91104041475198;0,5319717566208763;15,0;26,0;33,0;42,0;17,717391304347824;12,5;61,29912101179345;0,4844163283124511;4,0;18,0;27,0;40,0;19,543478260869566;12,0
Teslovich;SVM;combi;100;22,0;22,0;78,56173677069201;0,7728021978021978;13,0;19,0;21,0;22,0;2,0454545454545454;1,0;81,27544097693352;0,7876623376623375;15,0;19,0;21,0;22,0;1,9545454545454546;1,0
Teslovich;SVM;combi;500;60,0;63,0;64,98509516166017;0,5459554592463548;15,0;30,0;36,0;53,0;6,26984126984127;4,0;64,55789580789582;0,5597632337357762;13,0;29,0;37,0;51,0;6,396825396825397;4,0
Teslovich;SVM;combi;1000;76,0;79,0;64,17748528008353;0,49732385920486044;15,0;26,0;38,0;48,0;10,873417721518987;6,0;58,846364920424996;0,42010261954032074;1,0;14,0;33,0;44,0;12,291139240506329;7,0
Teslovich;SVM;combi;2000;89,0;92,0;65,15240220336985;0,5326243878963841;15,0;20,0;34,0;44,0;17,467391304347824;12,0;60,56865531000162;0,46801352701167037;2,0;17,0;23,0;37,0;19,597826086956523;13,0
Teslovich;DT;normal;100;22,0;22,0;67,84260515603799;0,633966033966034;9,0;17,0;19,0;22,0;2,590909090909091;2,0;69,19945725915876;0,5538961038961039;9,0;18,0;21,0;22,0;2,272727272727273;2,0
Teslovich;DT;normal;500;60,0;63,0;65,04242146296721;0,5537434155953425;13,0;29,0;37,0;50,0;6,333333333333333;4,0;69,34396621896623;0,628197930737943;16,0;28,0;40,0;58,0;5,396825396825397;5,0
Teslovich;DT;normal;1000;76,0;79,0;68,81673478941967;0,5932873838187512;16,0;28,0;42,0;57,0;9,316455696202532;5,0;72,9148111162092;0,6716459904849138;14,0;29,0;43,0;65,0;7,531645569620253;5,0
Teslovich;DT;normal;2000;89,0;92,0;68,94533551313774;0,5911057899364285;13,0;19,0;32,0;53,0;15,097826086956522;8,5;78,70754133600319;0,7183579805912167;11,0;30,0;41,0;69,0;9,608695652173912;6,0
Teslovich;DT;graphlet;100;22,0;22,0;67,02849389416554;0,6486513486513487;10,0;16,0;19,0;22,0;2,727272727272727;2,0;67,23202170963364;0,5853896103896103;11,0;16,0;20,0;22,0;2,590909090909091;1,5
Teslovich;DT;graphlet;500;60,0;63,0;65,83734617442482;0,5742849235737496;15,0;30,0;39,0;49,0;6,238095238095238;4,0;70,06766381766381;0,6240159696541278;16,0;29,0;40,0;59,0;5,285714285714286;4,0
Teslovich;DT;graphlet;1000;76,0;79,0;67,54280929830564;0,5830283943259303;16,0;26,0;39,0;54,0;9,60759493670886;6,0;72,93775246731981;0,6659283632468243;13,0;27,0;40,0;65,0;7,430379746835443;5,0
Teslovich;DT;graphlet;2000;89,0;92,0;67,19780988570754;0,5712093255783832;12,0;18,0;29,0;51,0;15,98913043478261;9,0;76,8498137487301;0,6987426520099941;7,0;25,0;40,0;70,0;10,543478260869565;6,0
Teslovich;DT;autoencode;100;22,0;22,0;70,31886024423338;0,6855394605394606;11,0;17,0;20,0;22,0;2,409090909090909;1,5;66,82496607869743;0,6158091908091907;9,0;17,0;21,0;22,0;2,409090909090909;2,0
Teslovich;DT;autoencode;500;60,0;63,0;64,15450075161151;0,5403559328074826;11,0;29,0;37,0;51,0;6,396825396825397;4,0;66,7671448921449;0,5866067454391926;15,0;27,0;36,0;56,0;5,920634920634921;4,0
Teslovich;DT;autoencode;1000;76,0;79,0;69,30604822010551;0,5981934139912868;15,0;31,0;44,0;57,0;9,253164556962025;5,0;70,45423875199049;0,636152840477991;12,0;22,0;34,0;65,0;8,025316455696203;6,0
Teslovich;DT;autoencode;2000;89,0;92,0;67,93993755154943;0,575348977355027;16,0;20,0;31,0;52,0;15,75;9,0;76,44234308514554;0,7020180525494386;9,0;28,0;39,0;64,0;10,684782608695652;7,0
Teslovich;DT;combi;100;22,0;22,0;71,2347354138399;0,680994005994006;11,0;17,0;20,0;22,0;2,409090909090909;1,5;69,36906377204885;0,6362637362637362;10,0;17,0;21,0;22,0;2,409090909090909;2,0
Teslovich;DT;combi;500;60,0;63,0;65,29083543529771;0,5448025067263274;14,0;30,0;39,0;52,0;6,333333333333333;4,0;66,58653846153847;0,5766612191483305;10,0;27,0;35,0;57,0;5,873015873015873;5,0
Teslovich;DT;combi;1000;76,0;79,0;67,47168554297134;0,5838311876567678;13,0;28,0;41,0;55,0;9,670886075949367;5,0;72,41190071343104;0,6482780166297527;10,0;25,0;37,0;66,0;7,544303797468355;6,0
Teslovich;DT;combi;2000;89,0;92,0;68,31845764109815;0,5796918299644704;13,0;19,0;31,0;53,0;15,434782608695652;9,0;76,57301344248296;0,7048906675762993;10,0;30,0;38,0;65,0;10,652173913043478;7,0
Teslovich;KNN1;normal;100;22,0;22,0;69,87788331071913;0,6586413586413588;11,0;17,0;20,0;22,0;2,5;1,5;66,72320217096336;0,5883616383616384;9,0;17,0;20,0;22,0;2,5;2,0
Teslovich;KNN1;normal;500;60,0;63,0;65,9405335167775;0,5475154263447225;11,0;28,0;39,0;52,0;6,063492063492063;4,0;67,63202075702075;0,5896891769937437;12,0;28,0;38,0;56,0;5,73015873015873;5,0
Teslovich;KNN1;normal;1000;76,0;79,0;68,4890253344617;0,5865060718498087;15,0;27,0;41,0;57,0;9,354430379746836;5,0;72,37141597617698;0,6313675397383216;9,0;25,0;41,0;66,0;7,506329113924051;5,0
Teslovich;KNN1;normal;2000;89,0;92,0;67,64039855072464;0,5709681562984138;13,0;19,0;30,0;51,0;15,804347826086957;9,0;77,08870124707371;0,7048738064020021;8,0;27,0;40,0;69,0;10,380434782608695;7,0
Teslovich;KNN1;graphlet;100;22,0;22,0;74,52510176390773;0,666958041958042;13,0;17,0;21,0;22,0;2,227272727272727;1,0;73,81275440976934;0,6571428571428571;10,0;18,0;21,0;22,0;2,090909090909091;2,0
Teslovich;KNN1;graphlet;500;60,0;63,0;65,09337817524013;0,559506150304971;15,0;26,0;37,0;50,0;6,301587301587301;4,0;68,9051689051689;0,609268970823302;11,0;30,0;40,0;58,0;5,507936507936508;4,0
Teslovich;KNN1;graphlet;1000;76,0;79,0;67,90608063093073;0,5879998514452016;16,0;27,0;41,0;55,0;9,556962025316455;5,0;72,22162244833697;0,6364781841466023;11,0;27,0;42,0;65,0;7,582278481012659;5,0
Teslovich;KNN1;graphlet;2000;89,0;92,0;68,12146518204312;0,585435218574009;15,0;20,0;31,0;53,0;15,673913043478262;9,0;77,02557458148678;0,7050789801261261;10,0;27,0;39,0;66,0;10,391304347826088;7,0
Teslovich;KNN1;autoencode;100;22,0;22,0;66,28222523744911;0,583891108891109;9,0;17,0;20,0;22,0;2,590909090909091;2,0;70,3527815468114;0,5772727272727273;9,0;19,0;22,0;22,0;2,1818181818181817;2,0
Teslovich;KNN1;autoencode;500;60,0;63,0;64,67043746337487;0,5386090441195016;10,0;25,0;40,0;52,0;6,253968253968254;4,0;67,17541717541718;0,5893871228387482;12,0;26,0;36,0;56,0;5,7936507936507935;5,0
Teslovich;KNN1;autoencode;1000;76,0;79,0;67,93624070439527;0,5804480747283612;14,0;28,0;39,0;55,0;9,443037974683545;6,0;72,60982609556197;0,6396965413027808;10,0;27,0;40,0;67,0;7,506329113924051;5,0
Teslovich;KNN1;autoencode;2000;89,0;92,0;68,12551549428538;0,5780123615185472;13,0;21,0;30,0;52,0;15,652173913043478;9,0;77,13489597903384;0,7039285891863669;8,0;28,0;39,0;69,0;10,434782608695652;6,5
Teslovich;KNN1;combi;100;22,0;22,0;78,73134328358209;0,8215784215784215;15,0;18,0;21,0;22,0;2,0;1,0;76,72998643147896;0,7376623376623376;12,0;19,0;21,0;22,0;2,0;1,0
Teslovich;KNN1;combi;500;60,0;63,0;65,73033707865169;0,553990168097513;13,0;28,0;40,0;52,0;6,190476190476191;4,0;67,71850834350836;0,5862865168843262;11,0;27,0;38,0;57,0;5,666666666666667;5,0
Teslovich;KNN1;combi;1000;76,0;79,0;68,20993211732717;0,5910319462168875;16,0;31,0;41,0;56,0;9,481012658227849;5,0;72,19418279308701;0,638359061838941;12,0;27,0;36,0;66,0;7,594936708860759;6,0
Teslovich;KNN1;combi;2000;89,0;92,0;67,9397534464475;0,5824559808130622;13,0;20,0;33,0;52,0;15,75;9,0;77,24476950485136;0,7100829285943702;12,0;28,0;39,0;65,0;10,358695652173912;6,5
Teslovich;KNN3;normal;100;22,0;22,0;64,6540027137042;0,5959040959040959;9,0;16,0;20,0;22,0;2,6363636363636362;2,0;65,06105834464043;0,5378871128871129;9,0;17,0;22,0;22,0;2,4545454545454546;2,5
Teslovich;KNN3;normal;500;60,0;63,0;63,907360697087825;0,4842041706032608;4,0;26,0;40,0;52,0;6,301587301587301;4,0;67,0189763939764;0,5553376141832024;11,0;28,0;36,0;57,0;5,857142857142857;5,0
Teslovich;KNN3;normal;1000;76,0;79,0;68,53854187298558;0,5871242590561577;10,0;24,0;40,0;59,0;9,10126582278481;5,0;70,86808273280973;0,6098206441824114;4,0;26,0;37,0;63,0;7,924050632911392;6,0
Teslovich;KNN3;normal;2000;89,0;92,0;68,0899832096147;0,5752530294906123;6,0;16,0;24,0;54,0;15,391304347826088;9,0;73,3417747611125;0,6565917891989183;4,0;19,0;34,0;57,0;11,956521739130435;8,0
Teslovich;KNN3;graphlet;100;22,0;22,0;71,57394843962008;0,6817932067932068;11,0;17,0;22,0;22,0;2,1818181818181817;1,5;68,72455902306649;0,6345654345654346;9,0;19,0;22,0;22,0;2,227272727272727;2,0
Teslovich;KNN3;graphlet;500;60,0;63,0;65,78256770873143;0,5780784015604804;14,0;27,0;39,0;51,0;5,746031746031746;4,0;70,36019536019535;0,6345531834877459;13,0;35,0;38,0;59,0;4,841269841269841;3,0
Teslovich;KNN3;graphlet;1000;76,0;79,0;65,58015377135963;0,5550115446063361;11,0;20,0;39,0;55,0;10,215189873417721;6,0;69,39893660090145;0,6035044860923555;10,0;24,0;38,0;60,0;8,481012658227849;6,0
Teslovich;KNN3;graphlet;2000;89,0;92,0;65,98234800282785;0,5549778081984951;10,0;18,0;27,0;49,0;16,706521739130434;10,0;74,05402022997983;0,667605139041102;9,0;20,0;34,0;55,0;11,619565217391305;8,0
Teslovich;KNN3;autoencode;100;22,0;22,0;64,04341926729987;0,5113386613386613;6,0;18,0;21,0;22,0;2,5;2,0;65,1967435549525;0,4935064935064935;7,0;19,0;20,0;22,0;2,4545454545454546;2,0
Teslovich;KNN3;autoencode;500;60,0;63,0;61,949349028000725;0,46764201813323025;7,0;24,0;36,0;51,0;6,714285714285714;4,0;64,66854904354905;0,5608134692678036;12,0;25,0;34,0;55,0;6,174603174603175;5,0
Teslovich;KNN3;autoencode;1000;76,0;79,0;66,15409546788626;0,5617369496983096;10,0;19,0;38,0;55,0;9,873417721518987;6,0;69,4299748994629;0,6024560204166703;6,0;25,0;35,0;65,0;8,291139240506329;7,0
Teslovich;KNN3;autoencode;2000;89,0;92,0;66,18560003534817;0,555878548525044;6,0;13,0;19,0;50,0;16,195652173913043;9,0;74,04224149354378;0,6684062983737263;4,0;18,0;34,0;60,0;11,576086956521738;8,0
Teslovich;KNN3;combi;100;22,0;22,0;85,65128900949797;0,8564935064935066;17,0;20,0;21,0;22,0;1,6818181818181819;1,0;79,88466757123473;0,7561688311688312;14,0;20,0;20,0;22,0;1,9545454545454546;1,0
Teslovich;KNN3;combi;500;60,0;63,0;65,49211444877578;0,5648752393647689;12,0;29,0;39,0;50,0;6,333333333333333;4,0;65,68223443223444;0,5633066950822369;11,0;26,0;37,0;56,0;6,031746031746032;4,0
Teslovich;KNN3;combi;1000;76,0;79,0;66,45614635288186;0,5690970089375117;7,0;28,0;40,0;56,0;9,936708860759493;5,0;68,59194083830396;0,596205315093651;11,0;25,0;31,0;57,0;8,531645569620252;7,0
Teslovich;KNN3;combi;2000;89,0;92,0;66,91852244609403;0,5662656445975323;7,0;17,0;28,0;52,0;16,22826086956522;9,0;74,62234426301919;0,6809907256659214;10,0;23,0;34,0;59,0;11,326086956521738;8,0
Teslovich;KNN5;normal;100;22,0;22,0;61,12618724559024;0,4828421578421578;6,0;17,0;21,0;22,0;2,6363636363636362;2,0;64,38263229308005;0,4835164835164836;7,0;19,0;22,0;22,0;2,409090909090909;2,5
Teslovich;KNN5;normal;500;60,0;63,0;64,56088053198809;0,48727728925621866;8,0;26,0;39,0;51,0;6,349206349206349;4,0;66,36523199023199;0,5223407088554147;13,0;29,0;35,0;55,0;5,936507936507937;5,0
Teslovich;KNN5;normal;1000;76,0;79,0;67,20564668599313;0,5628283943911084;11,0;23,0;35,0;60,0;9,50632911392405;6,0;70,3165906453267;0,5973878317079626;4,0;24,0;38,0;59,0;7,746835443037975;6,0
Teslovich;KNN5;normal;2000;89,0;92,0;66,63960321668434;0,553438815156485;4,0;12,0;20,0;50,0;15,934782608695652;10,0;71,15553085292775;0,6241295800746328;3,0;15,0;30,0;55,0;13,0;8,0
Teslovich;KNN5;graphlet;100;22,0;22,0;73,54138398914517;0,7082667332667332;11,0;18,0;21,0;22,0;2,090909090909091;1,5;70,96336499321573;0,650074925074925;10,0;18,0;22,0;22,0;2,1818181818181817;2,0
Teslovich;KNN5;graphlet;500;60,0;63,0;69,21322836250604;0,6290743637358924;17,0;30,0;42,0;51,0;5,317460317460317;4,0;70,53825803825804;0,636729391629146;13,0;35,0;44,0;55,0;4,968253968253968;3,0
Teslovich;KNN5;graphlet;1000;76,0;79,0;66,1549957685867;0,5647922000072614;10,0;26,0;35,0;56,0;10,063291139240507;6,0;68,5793455867138;0,594466784437288;10,0;24,0;39,0;57,0;8,531645569620252;6,0
Teslovich;KNN5;graphlet;2000;89,0;92,0;66,886119948156;0,5673701897833865;8,0;19,0;27,0;51,0;16,33695652173913;10,0;73,61747081081876;0,6710611873383561;8,0;23,0;36,0;54,0;11,902173913043478;7,5
Teslovich;KNN5;autoencode;100;22,0;22,0;68,24966078697422;0,6175824175824175;9,0;16,0;21,0;22,0;2,3636363636363638;2,0;67,23202170963364;0,5692307692307692;8,0;18,0;21,0;22,0;2,4545454545454546;2,0
Teslovich;KNN5;autoencode;500;60,0;63,0;61,46780809702157;0,48855747613470607;9,0;26,0;34,0;50,0;6,7936507936507935;4,0;65,13532763532764;0,5442015234470142;10,0;27,0;37,0;54,0;6,142857142857143;5,0
Teslovich;KNN5;autoencode;1000;76,0;79,0;66,60514611880367;0,5598884344008149;9,0;19,0;32,0;57,0;9,455696202531646;6,0;69,35395355950806;0,594757074955451;7,0;25,0;38,0;58,0;8,316455696202532;6,0
Teslovich;KNN5;autoencode;2000;89,0;92,0;64,8611479321315;0,5446168360486952;7,0;16,0;18,0;48,0;16,869565217391305;10,0;71,94139342452038;0,6482350123368179;4,0;16,0;32,0;53,0;12,326086956521738;9,0
Teslovich;KNN5;combi;100;22,0;22,0;80,56309362279511;0,7554195804195806;13,0;20,0;21,0;22,0;1,8636363636363635;1,0;77,95115332428766;0,6880619380619382;11,0;21,0;21,0;22,0;1,8636363636363635;1,5
Teslovich;KNN5;combi;500;60,0;63,0;66,0730209686871;0,5780471158883956;13,0;27,0;38,0;53,0;6,158730158730159;4,0;67,42216117216118;0,5924921447157113;13,0;29,0;40,0;54,0;5,904761904761905;4,0
Teslovich;KNN5;combi;1000;76,0;79,0;65,56619911050291;0,5600738690674677;4,0;21,0;35,0;57,0;10,025316455696203;6,0;67,0314791323671;0,5757903728528792;2,0;25,0;36,0;55,0;9,0;7,0
Teslovich;KNN5;combi;2000;89,0;92,0;66,02598091198304;0,5601705090843381;4,0;18,0;24,0;50,0;16,72826086956522;9,0;71,88176357131289;0,6531303182367035;8,0;22,0;31,0;51,0;12,48913043478261;9,5
Teslovich;KNN7;normal;100;22,0;22,0;62,68656716417911;0,5142607392607392;7,0;16,0;22,0;22,0;2,5454545454545454;2,0;69,13161465400272;0,5714285714285714;9,0;18,0;21,0;22,0;2,409090909090909;2,0
Teslovich;KNN7;normal;500;60,0;63,0;63,965960916201695;0,4763942996967584;8,0;28,0;39,0;52,0;6,428571428571429;4,0;69,31344118844119;0,564952955082986;12,0;34,0;40,0;55,0;5,587301587301587;3,0
Teslovich;KNN7;normal;1000;76,0;79,0;66,88513963663864;0,5566433982038038;10,0;25,0;38,0;59,0;9,683544303797468;6,0;69,31256916142614;0,5708941505755583;6,0;22,0;40,0;58,0;8,075949367088608;5,0
Teslovich;KNN7;normal;2000;89,0;92,0;64,84660362907977;0,5301055968192432;3,0;10,0;20,0;47,0;16,815217391304348;10,0;69,98115402170232;0,6058104023797363;1,0;15,0;25,0;52,0;13,358695652173912;9,0
Teslovich;KNN7;graphlet;100;22,0;22,0;75,44097693351425;0,733091908091908;12,0;18,0;21,0;22,0;2,0454545454545454;1,0;70,42062415196743;0,6544455544455544;10,0;18,0;22,0;22,0;2,1818181818181817;2,0
Teslovich;KNN7;graphlet;500;60,0;63,0;69,26928074600627;0,6206863130491956;16,0;26,0;42,0;55,0;5,317460317460317;4,0;69,3299755799756;0,626154315750615;14,0;30,0;43,0;54,0;5,238095238095238;4,0
Teslovich;KNN7;graphlet;1000;76,0;79,0;66,15544591893693;0,5726283940934784;12,0;27,0;37,0;55,0;9,50632911392405;7,0;68,21723210349697;0,5906544759599868;9,0;25,0;40,0;55,0;8,683544303797468;5,0
Teslovich;KNN7;graphlet;2000;89,0;92,0;66,5891584187581;0,5668890912808249;5,0;21,0;27,0;50,0;16,532608695652176;9,0;72,78467733623876;0,6546990678978376;8,0;17,0;34,0;57,0;12,282608695652174;8,0
Teslovich;KNN7;autoencode;100;22,0;22,0;57,6662143826323;0,420004995004995;6,0;16,0;20,0;22,0;2,9545454545454546;2,5;57,632293080054275;0,4448551448551449;5,0;15,0;20,0;22,0;2,8636363636363638;2,0
Teslovich;KNN7;autoencode;500;60,0;63,0;63,841116971133026;0,5095453243686543;13,0;29,0;36,0;51,0;6,412698412698413;4,0;65,82086894586894;0,5535814713210392;8,0;29,0;37,0;53,0;6,063492063492063;4,0
Teslovich;KNN7;autoencode;1000;76,0;79,0;66,23062102742315;0,5654831202364178;12,0;22,0;32,0;58,0;9,455696202531646;8,0;69,61620469083155;0,5935070558245287;6,0;26,0;40,0;58,0;8,354430379746836;5,0
Teslovich;KNN7;autoencode;2000;89,0;92,0;64,39407328855897;0,5286471866723034;5,0;15,0;19,0;44,0;16,91304347826087;11,0;70,23402876956375;0,6197415396452913;4,0;11,0;28,0;52,0;13,08695652173913;9,0
Teslovich;KNN7;combi;100;22,0;22,0;75,23744911804613;0,7163086913086913;10,0;19,0;20,0;22,0;2,0454545454545454;2,0;74,32157394843962;0,6305194805194806;10,0;20,0;21,0;22,0;2,090909090909091;2,0
Teslovich;KNN7;combi;500;60,0;63,0;66,51507044765472;0,5819919132519945;13,0;29,0;38,0;53,0;6,142857142857143;4,0;67,4488705738706;0,5899768621863621;11,0;29,0;41,0;54,0;5,841269841269841;4,0
Teslovich;KNN7;combi;1000;76,0;79,0;64,14237355276661;0,537874181697734;7,0;19,0;32,0;55,0;10,405063291139241;7,0;65,72382211906111;0,5523056549950256;5,0;20,0;36,0;52,0;9,556962025316455;6,0
Teslovich;KNN7;combi;2000;89,0;92,0;64,82248586072816;0,539358855044174;1,0;14,0;22,0;45,0;17,17391304347826;11,0;69,81422724127269;0,6209380897851291;5,0;18,0;31,0;50,0;13,619565217391305;8,5
Teslovich;KNN9;normal;100;22,0;22,0;65,06105834464043;0,5258741258741259;7,0;17,0;22,0;22,0;2,409090909090909;2,0;69,19945725915876;0,538961038961039;8,0;20,0;22,0;22,0;2,1818181818181817;2,0
Teslovich;KNN9;normal;500;60,0;63,0;65,82588091416342;0,5045983782978958;10,0;31,0;41,0;53,0;6,190476190476191;4,0;68,20563695563695;0,5458121244759587;10,0;33,0;42,0;55,0;5,714285714285714;3,0
Teslovich;KNN9;normal;1000;76,0;79,0;66,08252156220176;0,5512855464113278;13,0;24,0;37,0;54,0;9,949367088607595;6,0;69,84606803235181;0,5963785213315989;9,0;24,0;41,0;58,0;8,10126582278481;5,0
Teslovich;KNN9;normal;2000;89,0;92,0;64,62549340167314;0,5218258109904844;4,0;11,0;22,0;44,0;17,032608695652176;11,0;69,1925308087575;0,6090428133733122;3,0;20,0;29,0;51,0;13,91304347826087;9,0
Teslovich;KNN9;graphlet;100;22,0;22,0;74,05020352781546;0,6912837162837163;12,0;17,0;20,0;22,0;2,1818181818181817;1,0;70,52238805970148;0,6005494505494506;10,0;19,0;21,0;22,0;2,227272727272727;2,0
Teslovich;KNN9;graphlet;500;60,0;63,0;70,59415526510229;0,6363795079351153;21,0;26,0;42,0;57,0;5,0;4,0;71,4298433048433;0,6482643357343697;15,0;30,0;44,0;57,0;4,714285714285714;4,0
