19,4382
19,4446
19,4460
19,4470
19,4510
19,4578
19,4593
19,4700
19,4785
19,4801
19,4840
19,5083
19,5245
19,5258
19,5284
19,5297
19,5369
19,5395
19,5514
19,5689
19,5695
19,5863
19,5877
19,5898
19,6060
19,6091
19,6131
19,6137
19,6150
19,6162
19,6232
19,6326
19,6397
19,6432
19,6464
19,6468
19,6509
19,6556
19,6626
19,6685
19,6818
19,6895
19,6933
19,6935
19,6940
19,6960
19,7059
19,7092
19,7115
19,7167
19,7308
19,7323
19,7349
19,7479
19,7549
19,7871
19,7913
19,7925
19,7942
19,7974
19,7995
19,8061
19,8135
19,8292
19,8299
19,8302
19,8493
19,8549
19,8614
19,8615
19,8639
19,8674
19,8695
19,8726
19,8736
19,8784
19,8797
19,8866
19,9248
19,9262
19,9415
19,9424
19,9425
19,9488
19,9512
19,9532
19,9701
19,9743
19,10030
19,10055
19,10095
19,10098
19,10111
19,10164
19,10186
19,10437
19,10515
19,10536
19,10548
19,10693
19,10717
19,10822
19,10874
19,10930
19,11030
19,11052
19,11153
19,11268
19,11279
19,11429
19,11463
19,11504
19,11595
19,11598
19,11659
19,11661
19,11675
19,11705
19,11721
19,11740
19,11749
19,11755
19,11762
19,11770
19,11792
19,11794
19,11881
19,12024
19,12236
19,12271
19,12306
19,12494
19,12503
19,12540
19,12556
19,12654
19,12692
19,12749
19,12772
19,12799
19,12842
19,12875
19,12896
19,12968
19,12977
19,13036
19,13139
19,13238
19,13328
19,13338
19,13414
19,13600
19,13647
19,13703
19,13740
19,13758
19,13789
19,13850
19,13911
19,14105
19,14110
19,14226
19,14294
19,14334
19,14404
19,14471
19,14486
19,14514
19,14525
19,14554
19,14596
19,14762
20,88
20,141
20,162
20,198
20,245
20,298
20,329
20,347
20,405
20,567
20,712
20,795
20,829
20,992
20,1016
20,1120
20,1199
20,1208
20,1291
20,1397
20,1479
20,1484
20,1617
20,1725
20,1826
20,2149
20,2156
20,2229
20,2246
20,2290
20,2422
20,2479
20,2514
20,2524
20,2555
20,2612
20,2664
20,2735
20,2846
20,2885
20,2898
20,2992
20,3026
20,3092
20,3136
20,3198
20,3233
20,3259
20,3261
20,3435
20,3456
20,3496
20,3521
20,3529
20,3612
20,3641
20,3659
20,3712
20,3842
20,3863
20,3936
20,4085
20,4103
20,4121
20,4209
20,4223
20,4231
20,4248
20,4507
20,4521
20,4599
20,4641
20,4696
20,4733
20,4755
20,4921
20,4976
20,5024
20,5107
20,5129
20,5130
20,5163
20,5183
20,5255
20,5257
20,5284
20,5286
20,5382
20,5513
20,5528
20,5574
20,5695
20,5787
20,6065
20,6126
20,6131
20,6232
20,6307
20,6326
20,6397
20,6432
20,6475
20,6538
20,6568
20,6590
20,6630
20,6691
20,6753
20,6758
20,6813
20,6818
20,6820
20,7059
20,7072
20,7074
20,7092
20,7141
20,7269
20,7413
20,7428
20,7479
20,7680
20,7817
20,7825
20,7842
20,7862
20,7925
20,7928
20,7946
20,7970
20,7974
20,7995
20,8000
20,8078
20,8125
20,8135
20,8138
20,8177
20,8206
20,8292
20,8299
20,8321
20,8333
20,8439
20,8444
20,8531
20,8569
20,8615
20,8632
20,8695
20,8784
20,8850
20,8866
20,8880
20,8885
20,9034
20,9043
20,9044
20,9099
20,9104
20,9140
20,9216
20,9262
20,9300
20,9401
20,9425
20,9427
20,9476
20,9505
20,9512
20,9544
20,9569
20,9607
20,9618
20,9743
20,9744
20,9747
20,9965
20,10030
20,10032
20,10084
20,10087
20,10129
20,10199
20,10323
20,10330
20,10362
20,10413
20,10426
20,10437
20,10583
20,10693
20,10793
20,10890
20,10996
20,11003
20,11086
20,11152
20,11226
20,11320
20,11338
20,11553
20,11637
20,11718
20,11721
20,11740
20,11762
20,11770
20,11792
20,11822
20,11917
20,12024
20,12128
20,12188
20,12330
20,12360
20,12410
20,12503
20,12638
20,12654
20,12655
20,12664
20,12742
20,12806
20,12873
20,12897
20,12978
20,13100
20,13161
20,13170
20,13206
20,13228
20,13319
20,13361
20,13382
20,13414
20,13573
20,13662
20,13677
20,13843
20,14105
20,14215
20,14221
20,14334
20,14486
20,14499
20,14545
20,14596
20,14620
20,14632
20,14653
20,14685
20,14711
20,14739
20,14757
20,14762
24,1251
24,1479
24,2136
24,2478
24,2855
24,4578
24,4785
24,4977
24,6419
24,7939
24,8501
24,9090
24,9512
24,10186
24,10734
24,11223
24,11316
24,11319
24,12357
24,12392
24,12491
24,13114
24,14319
24,14372
24,14617
25,1120
25,3835
25,4824
25,5260
25,6684
25,7000
25,7790
25,10280
25,10693
25,14766
27,1040
27,1479
27,2156
27,2974
27,4317
27,4682
27,5968
27,6013
27,6431
27,6885
27,6959
27,7428
27,7721
27,8038
27,9086
27,9184
27,9570
27,11721
27,11791
27,12151
27,12279
27,13047
27,13123
27,13236
27,13329
27,13662
27,14064
28,6627
28,13993
29,605
29,1349
29,1460
29,1936
29,2290
29,2838
29,2949
29,3343
29,3814
29,3957
29,4550
29,4578
29,5262
29,6131
29,7028
29,7074
29,7760
29,7790
29,8092
29,8695
29,8906
29,9747
29,10330
29,10502
29,10693
29,11030
29,11086
29,11740
29,11770
29,11857
29,11986
29,12225
29,12416
29,12799
29,12873
29,14762
29,14766
20,30
30,362
30,601
30,789
30,878
30,1251
30,1479
30,1649
30,1655
30,1826
30,2234
30,2290
30,2383
30,2479
30,2612
30,2885
30,2992
30,3198
30,4031
30,4249
30,4350
30,4455
30,4460
30,4553
30,4578
30,5284
30,5303
30,5382
30,5424
30,5634
30,6046
30,6126
30,6131
30,6397
30,6656
30,7092
30,7483
30,7522
30,7527
30,7542
30,7925
30,7929
30,7942
30,7970
30,8025
30,8292
30,8324
30,8419
30,8639
30,8860
30,9034
30,9476
30,9505
30,9526
30,9585
30,9719
30,9743
30,10030
30,10087
30,10323
30,10362
30,10427
30,10515
30,10770
30,10793
30,10923
30,11201
30,11676
30,11770
30,12024
30,12264
30,12654
30,12890
30,13176
30,13206
30,13414
30,13460
30,13544
30,13662
30,13682
30,13930
30,14405
30,14596
31,1335
31,3277
31,8784
31,9468
31,11291
31,11770
31,12940
32,6431
32,8163
32,8784
33,2555
34,8705
35,1251
35,1639
35,4578
35,4696
35,5395
35,6131
35,6326
35,7808
35,8247
35,8695
35,10993
35,11042
35,11770
35,11792
35,11986
35,12892
36,623
36,862
36,1251
36,2010
36,2290
36,2295
36,2425
36,2629
36,2737
36,2775
36,3297
36,4143
36,4805
36,5284
36,6230
36,7034
36,7570
36,7574
36,8135
36,8549
36,8736
36,8784
36,9104
36,9183
36,9789
36,9813
36,10840
36,11086
36,11320
36,11498
36,11661
36,11816
36,12807
36,13124
36,13414
36,13426
36,13685
36,13890
36,14042
36,14304
39,278
39,409
39,801
39,1251
39,1280
39,1328
39,1460
39,1471
39,2025
39,2221
39,2254
39,2436
39,2489
39,2492
39,2555
39,2775
39,2880
39,2899
39,3136
39,3434
39,3435
39,4007
39,4085
39,4174
39,4316
39,4704
39,4793
39,5024
39,5262
39,5395
39,5460
39,5514
39,5551
39,5570
39,5695
39,5970
39,6082
39,6406
39,7034
39,7059
39,7115
39,7435
39,7515
39,7625
39,7942
39,7970
39,7995
39,8178
39,8247
39,8607
39,8852
39,8866
39,9057
39,9141
39,9168
39,9262
39,9512
39,9896
39,9946
39,10055
39,10066
39,10199
39,10436
39,10437
39,10438
39,11003
39,11354
39,11762
39,11770
39,11792
39,11817
39,11857
39,11907
39,12589
39,12842
39,12856
39,12892
39,12920
39,13104
39,13647
39,14334
39,14531
40,1251
40,1490
40,3136
40,4851
40,5538
40,7608
40,7757
40,8267
40,8320
40,8337
40,9009
40,9743
40,10322
40,11319
40,12716
40,13518
41,2777
41,3344
41,3521
41,3639
41,6468
41,6509
41,6816
41,8852
41,9425
41,9570
41,9701
41,9743
41,10066
41,12212
41,13329
42,723
42,1120
42,1443
42,1954
42,2107
42,2601
42,2898
42,3136
42,3435
42,4097
42,5204
42,6131
42,6149
42,6432
42,7925
42,8390
42,8784
42,9014
42,9743
42,10186
42,10236
42,10413
42,10993
42,11410
42,11857
42,12605
42,13058
42,13919
41,43
43,166
43,519
43,931
43,1120
43,1323
43,1479
43,1649
43,1780
43,1806
43,2010
43,2027
43,2057
43,2290
43,2479
43,2809
43,2855
43,3036
43,3259
43,4097
43,4636
43,4719
43,4968
43,5000
43,5241
43,5791
43,6455
43,6467
43,6562
43,6922
43,6940
43,7008
43,7641
43,8278
43,8752
43,8882
43,9020
43,9033
43,9248
43,9415
43,9532
43,9743
43,10186
43,10874
43,10959
43,11003
43,11010
43,11118
43,11209
43,11216
43,11463
43,11770
43,11840
43,12491
43,12494
43,12692
43,12783
43,12892
43,13063
43,14106
43,14268
43,14514
41,44
44,117
44,198
44,1051
44,1265
44,1344
44,1479
44,1518
44,2775
44,2816
44,2899
44,2948
44,2979
44,3435
44,3511
44,3578
44,3769
44,4832
44,5024
44,5395
44,5613
44,6082
44,6406
44,6613
44,6691
44,6869
44,6977
44,7372
44,7797
44,7942
44,8320
44,9091
44,9159
44,9719
44,9802
44,10693
44,10993
44,11354
44,11392
44,11552
44,11626
44,11694
44,11759
44,11770
44,11792
44,11857
44,12271
44,12799
44,13299
44,13654
44,13662
44,13920
44,14818
45,1206
45,2172
45,5695
45,8705
45,9168
45,11882
45,12345
45,12782
45,13329
46,1696
46,2855
46,4032
46,6455
46,6562
46,7611
46,11223
47,3835
47,7988
47,10693
47,11086
47,11424
47,12889
47,14066
47,14653
25,48
48,738
48,1347
48,1487
48,1713
48,2514
48,3120
48,3136
48,4043
48,4507
48,4532
48,4729
48,4805
48,5262
48,5574
48,5695
48,5808
48,6131
48,6590
48,6667
48,7752
48,7754
48,8296
48,8678
48,8691
48,8915
48,9273
48,9512
48,9789
48,9906
48,10055
48,10246
48,10693
48,10810
48,10993
48,11028
48,11086
48,11230
48,11320
48,11531
48,11695
48,11721
48,11792
48,11816
48,12066
48,12889
48,12977
48,13414
48,13500
48,13689
48,14739
48,14762
50,64
50,1479
50,1679
50,1720
50,1876
50,3220
50,5465
50,5992
50,6473
50,11551
50,11695
50,12503
51,272
51,289
51,428
51,559
51,795
51,1040
51,1045
51,1397
51,1645
51,1713
51,1725
51,1728
51,2253
51,2962
51,3498
51,3939
51,4265
51,4507
51,4669
51,5004
51,5007
51,5069
51,5570
51,5695
51,5871
51,6045
51,6154
51,6556
51,6631
51,6677
51,6983
51,7168
51,8245
51,8637
51,9468
51,9512
51,9544
51,9792
51,9807
51,10770
51,10917
51,11479
51,11540
51,11699
51,11735
51,11775
51,12336
51,12759
51,13341
51,14146
51,14514
52,12220
53,1771
53,3634
53,5171
53,6805
54,187
54,578
54,1179
54,1251
54,1309
54,1471
54,1479
54,1487
54,1518
54,1661
54,2136
54,2203
54,2290
54,2525
54,2600
54,2656
54,2718
54,2775
54,2821
54,2899
54,3136
54,3198
54,3260
54,3435
54,3521
54,3910
54,4131
54,4350
54,5024
54,5395
54,5552
54,5570
54,5695
54,5814
54,5839
54,5877
54,6464
54,6659
54,6691
54,7029
54,7268
54,7669
54,7900
54,7925
54,7942
54,7970
54,7974
54,7995
54,8064
54,8078
54,8245
54,8263
54,8292
54,8844
54,8866
54,9043
54,9512
54,9543
54,9544
54,9570
54,9743
54,10055
54,11014
54,11319
54,11338
54,11714
54,11762
54,11770
54,11792
54,11840
54,11857
54,12064
54,12690
54,12892
54,13044
54,13308
54,13414
54,13729
54,13835
54,14435
54,14514
54,14529
54,14598
54,14762
55,421
55,1120
55,1208
55,1251
55,1471
55,1479
55,1539
55,2142
55,2246
55,2479
55,2488
55,2527
55,2600
55,3435
55,3912
55,4085
55,4289
55,4348
55,4460
55,4466
55,4476
55,4536
55,4733
55,4807
55,4823
55,5093
55,5171
55,5255
55,5551
55,5552
55,5605
55,6008
55,6108
55,6353
55,7349
55,7697
55,7925
55,8078
55,8247
55,8361
55,8640
55,8866
55,9057
55,9167
55,9262
55,9455
55,9473
55,9512
55,9692
55,9697
55,9792
55,9891
55,10030
55,10055
55,10436
55,10948
55,11277
55,11334
55,11463
55,11466
55,11770
55,11792
55,12258
55,12503
55,12598
55,13235
55,13435
55,13654
55,13792
55,14596
18,56
19,56
20,56
56,61
56,74
56,89
56,205
56,267
56,307
56,311
56,380
56,392
56,491
56,519
56,694
56,731
56,852
56,894
56,992
56,1036
56,1069
56,1083
56,1120
56,1179
56,1234
56,1251
56,1265
56,1272
56,1280
56,1304
56,1353
56,1400
56,1425
56,1471
56,1479
56,1484
56,1548
56,1558
56,1649
56,1725
56,1735
56,1826
56,1832
56,1860
56,1928
56,1930
56,1946
56,1982
56,1983
56,1993
56,2057
56,2122
56,2154
56,2172
56,2179
56,2219
56,2236
56,2339
56,2387
56,2401
56,2421
56,2436
56,2479
56,2482
56,2489
56,2520
56,2555
56,2577
56,2591
56,2604
56,2656
56,2687
56,2772
56,2775
56,2855
56,2912
56,2942
56,2954
56,2979
56,3096
56,3118
56,3136
56,3176
56,3220
56,3224
56,3233
56,3319
56,3428
56,3435
56,3445
56,3459
56,3477
56,3521
56,3558
56,3559
56,3578
56,3640
56,3659
56,3752
56,3771
56,3843
56,3848
56,3863
56,3936
56,4002
56,4007
56,4069
56,4100
56,4104
56,4163
56,4174
56,4233
56,4237
56,4350
56,4352
56,4405
56,4442
56,4460
56,4488
56,4507
56,4516
56,4573
56,4587
56,4652
56,4757
56,4780
56,4837
56,4839
56,4898
56,5000
56,5041
56,5049
56,5055
56,5060
56,5113
56,5196
56,5214
56,5262
56,5284
56,5300
56,5308
56,5335
56,5406
56,5437
56,5448
56,5463
56,5501
56,5514
56,5552
56,5556
56,5559
56,5570
56,5574
56,5613
56,5637
56,5654
56,5657
56,5680
56,5681
56,5695
56,5707
56,5717
56,5783
56,5835
56,5927
56,5987
56,6025
56,6065
56,6078
56,6131
56,6132
56,6141
56,6153
56,6232
56,6246
56,6252
56,6278
56,6326
56,6354
56,6376
56,6397
56,6406
56,6432
56,6464
56,6468
56,6473
56,6519
56,6523
56,6556
56,6596
56,6634
56,6637
56,6685
56,6691
56,6803
56,6815
56,6832
56,6864
56,6882
56,6886
56,6913
56,6916
56,6933
56,6940
56,6965
56,7007
56,7051
56,7059
56,7087
56,7101
56,7136
56,7141
56,7187
56,7189
56,7249
56,7254
56,7308
56,7372
56,7394
56,7412
56,7475
56,7508
56,7603
56,7625
56,7641
56,7702
56,7704
56,7756
56,7794
56,7925
56,7942
56,7988
56,7991
56,7993
56,7995
56,8092
56,8132
56,8135
56,8227
56,8247
56,8292
56,8299
56,8320
56,8398
56,8401
56,8408
56,8501
56,8549
56,8643
56,8681
56,8704
56,8719
56,8752
56,8777
56,8784
56,8792
56,8795
56,8852
56,8866
56,8877
56,8879
56,8906
56,8908
56,8978
56,8993
56,9019
56,9029
56,9033
56,9060
56,9086
56,9131
56,9139
56,9140
56,9159
56,9163
56,9168
56,9185
56,9199
56,9205
56,9213
56,9230
56,9248
56,9279
56,9314
56,9358
56,9380
56,9382
56,9415
56,9423
56,9436
56,9476
56,9499
56,9501
56,9505
56,9512
56,9527
56,9544
56,9569
56,9582
56,9587
56,9618
56,9619
56,9667
56,9686
56,9701
56,9719
56,9743
56,9744
56,9746
56,9848
56,9891
56,9946
56,10030
56,10032
56,10055
56,10059
56,10066
56,10075
56,10098
56,10111
56,10186
56,10212
56,10230
56,10317
56,10322
56,10353
56,10434
56,10436
56,10438
56,10501
56,10505
56,10515
56,10521
56,10544
56,10556
56,10589
56,10636
56,10672
56,10693
56,10707
56,10735
56,10739
56,10832
56,10862
56,10889
56,10890
56,10954
56,10960
56,10970
56,10986
56,10996
56,11003
56,11039
56,11041
56,11042
56,11059
56,11086
56,11131
56,11152
56,11187
56,11218
56,11252
56,11319
56,11341
56,11352
56,11410
56,11416
56,11429
56,11447
56,11551
56,11572
56,11590
56,11676
56,11703
56,11714
56,11721
56,11749
56,11759
56,11762
56,11770
56,11792
56,11807
56,11840
56,11857
56,11913
56,11932
56,11964
56,12005
56,12030
56,12051
56,12064
56,12120
56,12146
56,12164
56,12165
56,12219
56,12244
56,12279
56,12306
56,12325
56,12377
56,12491
56,12494
56,12502
56,12503
56,12529
56,12561
56,12598
56,12650
56,12654
56,12661
56,12678
56,12724
56,12740
56,12782
56,12798
56,12801
56,12842
56,12892
56,12920
56,12988
56,12996
56,13059
56,13084
56,13125
56,13156
56,13168
56,13170
56,13177
56,13299
56,13355
56,13393
56,13400
56,13414
56,13500
56,13523
56,13600
56,13645
56,13647
56,13662
56,13676
56,13743
56,13750
56,13758
56,13796
56,13821
56,13851
56,13882
56,13895
56,13971
56,13973
56,13980
56,14015
56,14108
56,14210
56,14247
56,14334
56,14499
56,14525
56,14526
56,14543
56,14545
56,14560
56,14596
56,14597
56,14649
56,14653
56,14654
56,14678
56,14688
56,14739
56,14754
56,14762
56,14766
56,14794
56,14869
57,1177
57,2290
57,6891
57,7156
57,11551
57,13414
57,14486
58,2772
58,3136
58,9034
58,11816
59,8045
60,559
60,7995
60,10030
60,12977
61,601
61,1016
61,1089
61,1120
61,1167
61,1251
61,1335
61,1443
61,1445
61,1471
61,1479
61,1577
61,1664
61,1679
61,1725
61,2136
61,2156
61,2256
61,2555
61,2718
61,2775
61,2842
61,2855
61,3198
61,3220
61,3261
61,3435
61,3521
61,3567
61,3771
61,3801
61,3910
61,4507
61,4567
61,5053
61,5255
61,5369
61,5448
61,5514
61,5532
61,5558
61,5695
61,5814
61,6131
61,6430
61,6527
61,6862
61,7188
61,7231
61,7655
61,7669
61,7794
61,7814
61,7925
61,7942
61,8104
61,8247
61,8337
61,8402
61,8681
61,8705
61,9406
61,9410
61,9455
61,9891
61,9946
61,10087
61,10468
61,10832
61,11211
61,11410
61,11463
61,11714
61,11740
61,11770
61,11792
61,11857
61,11991
61,12441
61,12484
61,12654
61,12696
61,12892
61,13020
61,13238
61,13246
61,13406
61,13424
61,13525
61,13615
61,13654
61,13750
61,14367
61,14451
61,14654
61,14711
62,1131
62,4163
62,8643
62,13564
62,14201
63,9743
8,64
64,362
64,1036
64,1479
64,1522
64,1636
64,1649
64,2482
64,2555
64,3136
64,3656
64,3805
64,3873
64,4210
64,4228
64,4536
64,4636
64,4998
64,5015
64,5222
64,5747
64,5814
64,6090
64,6467
64,7037
64,7161
64,7641
64,7697
64,7790
64,8726
64,8752
64,9512
64,9570
64,9618
64,10055
64,10429
64,10434
64,10459
64,10986
64,11059
64,11840
64,11881
64,12690
64,12742
64,14214
64,14268
64,14479
64,14495
65,2151
65,3136
65,5424
65,5574
65,6230
65,7790
65,7970
65,9034
65,9743
65,11661
65,11714
65,13414
65,14225
65,14766
66,67
66,1649
66,1839
66,1907
66,2064
66,3198
66,4163
66,4382
66,5878
66,6232
66,6326
66,7641
66,8132
66,8705
66,9168
66,10672
66,11334
66,11352
66,11759
66,11840
66,11906
66,12130
66,12842
66,12897
66,13662
66,13677
66,14494
67,484
67,1169
67,1633
67,2122
67,2172
67,2782
67,2948
67,3713
67,3873
67,4030
67,4171
67,4314
67,4590
67,4814
67,4964
67,5763
67,6232
67,6376
67,6840
67,7008
67,7227
67,7241
67,7444
67,7464
67,8217
67,8405
67,8435
67,8784
67,9214
67,9595
67,9727
67,9743
67,9930
67,10498
67,10918
67,11714
67,12130
67,12342
67,12366
67,12447
67,12504
67,12767
67,12811
67,13329
67,13662
67,13677
67,13826
67,14494
67,14651
68,414
68,597
68,856
68,1042
68,1254
68,1502
68,1777
68,2479
68,2555
68,3879
68,4186
68,4350
68,4650
68,6468
68,6507
68,7308
68,7942
68,9231
68,9455
68,9523
68,10473
68,10793
68,11721
68,12556
68,12770
68,13062
68,14055
68,14762
69,1151
69,1293
69,2290
69,3582
69,3641
69,5061
69,7700
69,7796
69,9744
69,11721
69,14486
70,3132
71,1146
71,2604
71,4350
71,4507
71,6556
71,7177
71,11042
71,11770
71,13414
71,14568
72,3220
73,198
73,238
73,265
73,276
73,565
73,607
73,649
73,742
73,950
73,1108
73,1251
73,1323
73,1649
73,2436
73,2478
73,2689
73,2806
73,2928
73,3115
73,3190
73,3399
73,3481
73,3496
73,4350
73,4507
73,4768
73,5004
73,5341
73,5710
73,5877
73,6248
73,6282
73,6467
73,6510
73,6516
73,6520
73,6627
73,6711
73,7136
73,7308
73,7515
73,7925
73,8000
73,8223
73,8320
73,8753
73,8960
73,9236
73,9380
73,9618
73,9667
73,9689
73,9743
73,9875
73,10032
73,10055
73,10112
73,10322
73,10342
73,11118
73,11319
73,11551
73,11718
73,11722
73,11792
73,11840
73,12051
73,12171
73,12491
73,12503
73,12529
73,12742
73,13032
73,13042
73,13205
73,13238
73,13633
73,13763
73,13962
73,13993
73,14081
73,14424
73,14446
73,14471
73,14489
73,14621
73,14653
73,14766
74,505
74,6431
74,7000
74,7214
74,7609
74,11790
76,2355
76,2501
76,4175
76,6468
76,6677
76,9567
76,11101
76,11264
76,11547
76,14696
77,1062
79,167
79,3435
79,3640
79,6131
79,9463
79,9807
79,11410
79,13414
80,10793
81,7080
81,9744
56,82
64,82
82,2172
82,5661
82,5801
82,5932
82,7077
82,7737
82,9618
82,10582
82,11695
82,11718
82,11749
82,12742
82,13329
82,14089
83,6397
83,8247
83,8866
83,10055
83,13329
84,1479
84,2483
84,2513
84,4507
84,4517
84,8637
84,8908
84,9425
84,10250
84,11770
84,12892
84,13329
84,13548
85,3475
85,3529
85,4065
85,4460
85,5695
85,6632
85,7942
85,9168
85,12654
86,173
86,497
86,1120
86,1179
86,1199
86,1446
86,1583
86,1977
86,2268
86,2309
86,2479
86,2600
86,3095
86,3276
86,3405
86,3522
86,3626
86,3691
